Code,CPT/HCPCS,Description,Revenue Code,Unit Price,Cash Price,Min Allowable,Max Allowable
27000092,,PLUG ANAL FISTULA SURGISIS  C-AFPS-0.6X9.5,0270,"$11,752.80","$5,876.40","$6,475.79","$10,577.52"
27000092,,HOOK KNIFE KD-620UR,0270,"$5,405.51","$2,702.76","$2,978.44","$4,864.96"
27000092,,DRILL BIT QUICK CONNECT 31-323220,0270,$629.20,$314.60,$346.69,$566.28
27000092,,PROGRAMMER PATIENT  3853,0270,"$6,864.00","$3,432.00","$3,782.06","$6,177.60"
27000092,,CHARGING SYSTEM PRODIGY  3730,0270,"$8,008.00","$4,004.00","$4,412.41","$7,207.20"
27000092,,CABLE TRIAL 3013,0270,"$2,288.00","$1,144.00","$1,260.69","$2,059.20"
27000092,,CLIP APPLIER LARGE MULTIPLE MCL20,0270,$555.13,$277.57,$305.88,$499.62
27000092,,CLIP APPLIER SMALL MULTIPLE MCS20,0270,$469.54,$234.77,$258.72,$422.59
27000092,,DRILL BIT/STRYKER J-LATCH,0270,"$1,901.90",$950.95,"$1,047.95","$1,711.71"
27000092,,DRILL BIT 1.6 X 20MM /W RED COLORBAND 60-16526,0270,"$1,579.75",$789.88,$870.44,"$1,421.78"
27000092,,CATHETER ACUCISE RP ENDOPYELOTOMY,0270,"$21,636.48","$10,818.24","$11,921.70","$19,472.83"
27000092,,SUTURE STRATAFIX SXPL2B400,0270,$246.26,$123.13,$135.69,$221.63
27000092,,"SUTURE VICRYL RAPIDE 4-0 P-3 18"" VR494",0270,$75.61,$37.81,$41.66,$68.05
27000092,,DRILL BIT 6 X 1.0  WITHOUT STOP 316.447,0270,"$2,584.30","$1,292.15","$1,423.95","$2,325.87"
27000092,,"SUTURE 4/0 VICRYL 27"" COATED RB-1 J214H",0270,$17.95,$8.98,$9.89,$16.16
27000092,,CLIP APPLIER MEDIUM SHORT MSM20,0270,$537.49,$268.75,$296.16,$483.74
27000092,,KIT  ACL ALL INSIDE  AR-1587S,0270,"$5,411.12","$2,705.56","$2,981.53","$4,870.01"
27000092,,STAPLER VASCULAR TX30V,0270,"$1,052.33",$526.17,$579.83,$947.10
27000092,,RELOAD VASCULAR XR30V,0270,$469.70,$234.85,$258.80,$422.73
27000092,,DILATOR BALLOON PTA  AT-75142,0270,"$3,146.00","$1,573.00","$1,733.45","$2,831.40"
27000092,,TURBINATOR WAND  EICA6895-01,0270,"$3,351.92","$1,675.96","$1,846.91","$3,016.73"
27000092,,DRILL BIT  A-3230,0270,"$1,430.00",$715.00,$787.93,"$1,287.00"
27000092,,STAPLER RELOAD 60MM THICK XR60G,0270,$467.70,$233.85,$257.70,$420.93
27000092,,STAPLER 60MM THICK TX60G,0270,$829.40,$414.70,$457.00,$746.46
27000092,,SUTURE #2 ETHILON LR 490T,0270,$43.39,$21.70,$23.91,$39.05
27000092,,BLADE TAMPERED RECIP 27MM,0270,$812.58,$406.29,$447.73,$731.32
27000092,,DRILL BIT JACOBS CHUCK 5.0MM 310.63,0270,"$3,834.69","$1,917.35","$2,112.91","$3,451.22"
27000092,,CABLE DISP TUR/ENDO 60-2121-001,0270,$38.01,$19.01,$20.94,$34.21
27000092,,DRILL BIT 12MM 1.5MM W/STOP 317.72,0270,"$2,563.70","$1,281.85","$1,412.60","$2,307.33"
27000092,,"SUTURE ETHILON 4-0 PC-5 18"" 1994G - Discontinued",0270,$50.47,$25.24,$27.81,$45.42
27000092,,PROBE EHL 1.6FR 27080HA/4,0270,"$3,921.06","$1,960.53","$2,160.50","$3,528.95"
27000092,,PROBE SHOCKPULSE 3.76MM  SPL-PD376,0270,"$8,739.93","$4,369.97","$4,815.70","$7,865.94"
27000092,,TRAY CATH LUBRI-SIL W/16FR FOLEY IC W/STATLOCK 300416A,0270,$213.04,$106.52,$117.39,$191.74
27000092,,PLATE JL 8 HOLE  73-2645,0270,"$6,738.16","$3,369.08","$3,712.73","$6,064.34"
27000092,,PLATE 12 HOLE  73-2634,0270,"$8,271.12","$4,135.56","$4,557.39","$7,444.01"
27000092,,SUTURE PROLENE 3-0 PS-2 8687H,0270,$64.66,$32.33,$35.63,$58.19
27000092,,LINEAR STAPLER 30MM THICK TX30G,0270,$931.71,$465.86,$513.37,$838.54
27000092,,STAPLER RELOAD 30MM XR30G,0270,$456.89,$228.45,$251.75,$411.20
27000092,,SCREW CANCELLOUS 73-2418,0270,$709.28,$354.64,$390.81,$638.35
27000092,,SCREW CANCELLOUS 73-2718,0270,$709.28,$354.64,$390.81,$638.35
27000092,,"SUTURE PROLENE 3-0 D/A SH 48"" 8534H",0270,$71.80,$35.90,$39.56,$64.62
27000092,,SUTURE 2-0 ETHILON MONO PS 585H,0270,$45.16,$22.58,$24.88,$40.64
27000092,,WIRE GUIDE HIWIRE CORE G30473,0270,$335.56,$167.78,$184.89,$302.00
27000092,,WIRE GUIDE HIWIRE NITINOL CORE  G30472,0270,$340.23,$170.12,$187.47,$306.21
27000092,,WIRE CORE AMPLATZ ULTRA STIFF PTFE  G53567,0270,$303.16,$151.58,$167.04,$272.84
27000092,,DRILL PUSHLOCK  AR-1923D,0270,"$1,086.80",$543.40,$598.83,$978.12
27000092,,DRILL 2.5MM  AR-8943-42,0270,$972.40,$486.20,$535.79,$875.16
27000092,,REAMER HEADED 8MM  AR-1408,0270,"$2,459.60","$1,229.80","$1,355.24","$2,213.64"
27000092,,CUTTER II FLIP 8.0MM  AR-1204AF-80,0270,"$3,718.00","$1,859.00","$2,048.62","$3,346.20"
27000092,,RETROCUTTER 8MM  AR-1204R-08S,0270,"$2,230.80","$1,115.40","$1,229.17","$2,007.72"
27000092,,PROBE EHL 3 FR. 27080GA,0270,"$4,038.32","$2,019.16","$2,225.11","$3,634.49"
27000092,,BLADE DISP STERNUM SAW STERILE #5059-532,0270,$106.96,$53.48,$58.93,$96.26
27000092,,DRILL BIT DEPUY  2128-61-007,0270,"$8,580.00","$4,290.00","$4,727.58","$7,722.00"
27000092,,KIT PRESSURIZED CEMENT MIXING SYSTEM 0306-573-000,0270,"$1,046.38",$523.19,$576.56,$941.74
27000092,,BLADE SHAVER TURBO WHISKER 4.5 (NAVY) 7205316,0270,$572.00,$286.00,$315.17,$514.80
27000092,,BLADE SHAVER INCISOR 5.5 (MOCHA) 7205314,0270,$572.00,$286.00,$315.17,$514.80
27000092,,CATHETER COUDE TEF 18FR/5CC 0168L18,0270,$185.34,$92.67,$102.12,$166.81
27000092,,"SUTURE 2 MERSILENE 30""",0270,$260.16,$130.08,$143.35,$234.14
27000092,,VERRES NEEDLE 120MM   PN120,0270,$141.28,$70.64,$77.85,$127.15
27000092,,LINEAR CUTTER RELOAD UNIT 55MM TCR55,0270,$528.23,$264.12,$291.05,$475.41
27000092,,GRASPER BABCOCK 10MM,0270,$637.65,$318.83,$351.35,$573.89
27000092,,CATHETER 22FR 5CC SILICONE IC FOLEY 1758SI22,0270,$87.40,$43.70,$48.16,$78.66
27000092,,TRAP FINGER DBL MED,0270,$294.58,$147.29,$162.31,$265.12
27000092,,TRAP FINGER X-LG DBL,0270,$294.58,$147.29,$162.31,$265.12
27000092,,"DRAPE PROBE 5"" X 96"" 3787 *USE PC3787",0270,$262.65,$131.33,$144.72,$236.39
27000092,,TRAP DIGIT 9906,0270,$171.60,$85.80,$94.55,$154.44
27000092,,"SUTURE 2-0 VICRYL CT-1 UNDYED 36"" J945H",0270,$18.67,$9.34,$10.29,$16.80
27000092,,STAPLER 60MM TX60B  (OLD #TL60),0270,$984.26,$492.13,$542.33,$885.83
27000092,,STAPLER RELOAD 60MM,0270,$492.10,$246.05,$271.15,$442.89
27000092,,BLADE 40.5MMX.64X37.5 2108-125-1,0270,$308.88,$154.44,$170.19,$277.99
27000092,,"SUTURE SILK 0 PSC 18"" 580H",0270,$41.66,$20.83,$22.95,$37.49
27000092,,SUTURE CHROMIC GUT 4-0 P-3 1654G,0270,$69.14,$34.57,$38.10,$62.23
27000092,,"NEEDLE DAVIS TONSIL 3/8"" CIRCLE TAPER PT",0270,$30.00,$15.00,$16.53,$27.00
27000092,,SLING ARM MEDIUM TX9902-04,0270,$43.59,$21.80,$24.02,$39.23
27000092,,SLING ARM LARGE TX9902-05,0270,$43.59,$21.80,$24.02,$39.23
27000092,,SUTURE GORE-TEX CV-7TT13 7M06B,0270,$303.79,$151.90,$167.39,$273.41
27000092,,SLING ARM SMALL TX9902-03,0270,$43.59,$21.80,$24.02,$39.23
27000092,,MANIPULATOR CLEARVIEW UTERINE UM700,0270,$642.72,$321.36,$354.14,$578.45
27000092,,TRAP FINGER MEDIUM,0270,$137.28,$68.64,$75.64,$123.55
27000092,,TRAP FINGER LARGE,0270,$137.28,$68.64,$75.64,$123.55
27000092,,"SUTURE VICRYL CT 6-0 P-3 UND BR 18"" J492G",0270,$50.49,$25.25,$27.82,$45.44
27000092,,SUTURE SILK 4-0 1677G,0270,$40.94,$20.47,$22.56,$36.85
27000092,,DRAIN J-VAC 19FR.RND SILICONE 2230,0270,$749.58,$374.79,$413.02,$674.62
27000092,,CATHETER COUDE TEF 14FR/5CC 0168L14,0270,$185.34,$92.67,$102.12,$166.81
27000092,,CATHETER COUDE TEF 20FR/5CC 0168L20,0270,$185.34,$92.67,$102.12,$166.81
27000092,,PIN SPARE CENTERING FOR HOLLOW REAMER  309.470,0270,"$1,623.34",$811.67,$894.46,"$1,461.01"
27000092,,SUTURE 3-0 VICRYL PS-1 J936H,0270,$49.48,$24.74,$27.26,$44.53
27000092,,SUTURE PROLENE 4-0 PS-2 8682G,0270,$65.99,$33.00,$36.36,$59.39
27000092,,SUTURE 3-0 PROLENE PS-1 8663G,0270,$63.50,$31.75,$34.99,$57.15
27000092,,PILLOW ABDUCTION MED M60-076-M,0270,$216.90,$108.45,$119.51,$195.21
27000092,,"SUTURE CHROMIC GUT 3-0 SH 27"" G-122H",0270,$34.81,$17.41,$19.18,$31.33
27000092,,LINEAR CUTTER 75MM TLC75,0270,"$1,441.36",$720.68,$794.19,"$1,297.22"
27000092,,LINEAR CUTTER RELOAD UNIT 75MM TCR75,0270,$768.65,$384.33,$423.53,$691.79
27000092,,LINEAR CUTTER RELOAD UNIT 75MM TRT75,0270,$800.53,$400.27,$441.09,$720.48
27000092,,CATHETER THORACIC 32FR 8032,0270,$46.22,$23.11,$25.47,$41.60
27000092,,CATHETER THORACIC 28FR 8028,0270,$46.22,$23.11,$25.47,$41.60
27000092,,SUTURE 0 NUROLON MO-6 CR/8 BX/1DZ C545D,0270,$143.53,$71.77,$79.09,$129.18
27000092,,"SUTURE 0 NUROLON CT-1 30"" BX/3DZ 5424H",0270,$20.40,$10.20,$11.24,$18.36
27000092,,ENDO PADDLE RETRACT 173046,0270,"$5,045.04","$2,522.52","$2,779.82","$4,540.54"
27000092,,SUTURE 2 ETHIBOND V-37 NEEDLE MX69G,0270,$179.95,$89.98,$99.15,$161.96
27000092,,PUMP PAIN ON Q #PM014-A,0270,"$1,830.40",$915.20,"$1,008.55","$1,647.36"
27000092,,CATHETER EPIDURAL BREV-XL #155-2340,0270,$757.44,$378.72,$417.35,$681.70
27000092,,SUTURE 2/0 48 IN PROLENE D/A SH 8533H,0270,$71.08,$35.54,$39.17,$63.97
27000092,,DRILL BIT 2.7   2142-27-070,0270,"$1,235.52",$617.76,$680.77,"$1,111.97"
27000092,,SUTURE BLEND POLY #2 FIBERWIRE ARTHREX #AR-7200,0270,$251.68,$125.84,$138.68,$226.51
27000092,,SPONGE ENDOSCOPIC KITTNER KT-9101,0270,$133.84,$66.92,$73.75,$120.46
27000092,,DISPOSABLE REFLECTIVE MARKER SPHERE,0270,$89.82,$44.91,$49.49,$80.84
27000092,,NEEDLE SPINAL WHITACRE 27GX3-1/2 405079,0270,$117.27,$58.64,$64.62,$105.54
27000092,,SURGICEL FIBRILLAR ABSORB 4X4 1963,0270,"$1,365.46",$682.73,$752.37,"$1,228.91"
27000092,,SLING & SWATHE UNIV CUT-A-WAY 9006-00,0270,$130.64,$65.32,$71.98,$117.58
27000092,,CATHETER THORACIC 36FR   10/CS,0270,$46.22,$23.11,$25.47,$41.60
27000092,,VERTICAL DRAIN TUBE ATTACH DEVICE,0270,$49.79,$24.90,$27.43,$44.81
27000092,,TRAY EPIDURAL CERV W/18X3-1/2,0270,$165.26,$82.63,$91.06,$148.73
27000092,,BLADE TOTAL KNEE 5627-11-601,0270,"$1,050.76",$525.38,$578.97,$945.68
27000092,,SAW BLADE TKR 5627-10-601,0270,"$1,119.98",$559.99,$617.11,"$1,007.98"
27000092,,NEEDLE SPROTTE SPINAL 24X3 1/2,0270,$113.83,$56.92,$62.72,$102.45
27000092,,NEEDLE SPROTTE SPINAL 22X3 1/2 W/STD INTRODUCER S-2290,0270,$113.83,$56.92,$62.72,$102.45
27000092,,BRONCHO-CATH LEFT ENDO 35FR 125035,0270,$971.94,$485.97,$535.54,$874.75
27000092,,SHEATH NEPHROSTOMY 30/34 - 17CM 260-154,0270,$425.57,$212.79,$234.49,$383.01
27000092,,EVICEL FIBRIN SEALANT 5ML KIT  3905ASA,0270,"$5,872.16","$2,936.08","$3,235.56","$5,284.94"
27000092,,PULSAVAC PLUS FAN KIT  5150-475,0270,$402.69,$201.35,$221.88,$362.42
27000092,,SUTURE 0 PROLENE MONO MO-6 8418H,0270,$38.16,$19.08,$21.03,$34.34
27000092,,INSTRUMENT ENDO STITCH FOR W/CLOSURE 173016,0270,"$2,012.18","$1,006.09","$1,108.71","$1,810.96"
27000092,,SUTURE DACRON ENDO STITCH 2-0 173024,0270,$393.88,$196.94,$217.03,$354.49
27000092,,SUTURE 2/0 30 IN SILK BRAIDED A305H,0270,$27.67,$13.84,$15.25,$24.90
27000092,,INTRODUCER SET PEEL AWAY 10X37 073910,0270,$722.09,$361.05,$397.87,$649.88
27000092,,RELOAD ENDO GIA STANDARD TR35B,0270,"$1,091.89",$545.95,$601.63,$982.70
27000092,,FLEX ARTICULATING ENDO GIA VASCULAR ATW35,0270,"$2,584.22","$1,292.11","$1,423.91","$2,325.80"
27000092,,RELOAD ENDO GIA VASCULAR TR35W,0270,"$1,091.89",$545.95,$601.63,$982.70
27000092,,"SUTURE 3-0 GUT RB1 27"" U204H",0270,$36.46,$18.23,$20.09,$32.81
27000092,,MESH LGE KEYHOLE PROLENE PMLK,0270,$655.86,$327.93,$361.38,$590.27
27000092,,"SUTURE VICRYL 0 CT-1 UNDYED 36"" J946H",0270,$18.35,$9.18,$10.11,$16.52
27000092,,INTRODUCER SET PEEL AWAY 10 FR,0270,$588.13,$294.07,$324.06,$529.32
27000092,,SUTURE 2-0 PROLENE 18 IN MONO FS 8685H GM# 3269,0270,$31.47,$15.74,$17.34,$28.32
27000092,,DRILL BIT 1.8MM MINI 317.861,0270,$833.40,$416.70,$459.20,$750.06
27000092,,DRILL BIT CANNULATED 2.7MM 310.67,0270,"$3,825.54","$1,912.77","$2,107.87","$3,442.99"
27000092,,SUTURE MONOCRYL 2-0 CT-1 M/S 8 Y739D,0270,$178.58,$89.29,$98.40,$160.72
27000092,,FORCEP TALLON 3 PRONG 3 X 90 MM 370-114,0270,"$1,835.89",$917.95,"$1,011.58","$1,652.30"
27000092,,TIP INSERTER LG DEEP IMPLANT 6MM  03.820.134S,0270,"$1,144.00",$572.00,$630.34,"$1,029.60"
27000092,,BLADE LONG WIDE 34.5MM X 13 2296-003-106,0270,$479.68,$239.84,$264.30,$431.71
27000092,,BLADE X-LONG UD 39.0 X 13 2296-003-108,0270,$479.68,$239.84,$264.30,$431.71
27000092,,BLADE AVER MED 25.0 X 9.0 2296-003-111,0270,$371.80,$185.90,$204.86,$334.62
27000092,,BLADE CRSNTC 9.5 CUT EDGE 2296-031-415,0270,"$1,482.62",$741.31,$816.92,"$1,334.36"
27000092,,BLADE CRSNTC 15.0MM CUT EDGE 2296-031-416,0270,"$1,482.62",$741.31,$816.92,"$1,334.36"
27000092,,BUR ECG 4.0MM 1608-002-035,0270,$598.08,$299.04,$329.54,$538.27
27000092,,BLADE NAR SHORT 15.0MM X 7MM 2296-3-103,0270,$362.76,$181.38,$199.88,$326.48
27000092,,BLADE MED 18.5MM X 9 2296-3-105,0270,$371.80,$185.90,$204.86,$334.62
27000092,,BLADE MED AGG LG 27 X 9MM 18MM 2296-003-530,0270,$371.80,$185.90,$204.86,$334.62
27000092,,"SUTURE 5/0 PROLENE 36"" D/A R 8556H",0270,$70.69,$35.35,$38.95,$63.62
27000092,,"SUTURE PROLENE 3-0 D/A M 36"" 8842H",0270,$47.66,$23.83,$26.26,$42.89
27000092,,BLADE MYRINGOTOMY FINE SPEAR TIP 17-7120 (71S),0270,$31.03,$15.52,$17.10,$27.93
27000092,,BRUSH GASTRIC CYTOLOGY 240CM CCB-7-240-3-S,0270,$154.44,$77.22,$85.10,$139.00
27000092,,SUTURE VICRYL 4-0 PS-2 UNBRAIDED COATED J494G,0270,$48.99,$24.50,$26.99,$44.09
27000092,,SET ASPEPTIC TRANSFER (OLD #  #350-8400),0270,$200.20,$100.10,$110.31,$180.18
27000092,,"SUTURE 2/0 30"" VICRYL STRANDS DC376",0270,$702.95,$351.48,$387.33,$632.66
27000092,,BUR 4MM LONG 5300-20-901,0270,$567.65,$283.83,$312.78,$510.89
27000092,,BUR DENTAL HP 703,0270,$35.68,$17.84,$19.66,$32.11
27000092,,BLADE FULL RADIUS 3.5MM 7205305,0270,$572.00,$286.00,$315.17,$514.80
27000092,,DRILL CANN ARTHREX 4MM  AR-1204L,0270,"$2,264.66","$1,132.33","$1,247.83","$2,038.19"
27000092,,BLADE INCISSOR CONCAVE 4.5MM (7205332),0270,$648.27,$324.14,$357.20,$583.44
27000092,,"SUTURE 1 CHROMIC 36"" CTX 905H",0270,$38.73,$19.37,$21.34,$34.86
27000092,,CATHETER THORACIC 40FR 8040,0270,$46.22,$23.11,$25.47,$41.60
27000092,,ANTI-FOG U.C.CLEARLY 004.01,0270,$44.62,$22.31,$24.59,$40.16
27000092,,DRAIN CHEST DRY SUCTION 3600-100,0270,$468.62,$234.31,$258.21,$421.76
27000092,,"NAVIGATOR 36""  250-202",0270,"$1,223.39",$611.70,$674.09,"$1,101.05"
27000092,,"IMMOBILIZER KNEE 18""",0270,$136.94,$68.47,$75.45,$123.25
27000092,,CATHETER TAUT CHOLANGIO 4.5X4.57CM 20018-M55,0270,$658.46,$329.23,$362.81,$592.61
27000092,,BLANKET WRAP/SHOULDER T6120,0270,$178.81,$89.41,$98.52,$160.93
27000092,,SLING ARM CHILD TX9901-01,0270,$20.71,$10.36,$11.41,$18.64
27000092,,STAYS ELASTIC DISP 12MM 3350-8G,0270,$81.72,$40.86,$45.03,$73.55
27000092,,INTRODUCER FOR TAUT CATH PI-104,0270,$629.20,$314.60,$346.69,$566.28
27000092,,WATER STER IRRIG 1000ML BOTTLE 2F7114,0270,$19.24,$9.62,$10.60,$17.32
27000092,,SET CYSTOSCOPY 2C4040,0270,$39.01,$19.51,$21.49,$35.11
27000092,,SET Y-TYPE TUR-BLADDER IRRIGATION 2C4041,0270,$81.85,$40.93,$45.10,$73.67
27000092,,LACTATED RINGERS IRRIG 3000ML BAG 2B7487,0270,$81.00,$40.50,$44.63,$72.90
27000092,,SHEATH URETERAL ACCESS FORTE 35CM 10F  B7216,0270,"$1,086.80",$543.40,$598.83,$978.12
27000092,,SHEATH URETERAL ACCESS FORTE 45CM 10F  B7296,0270,"$1,086.80",$543.40,$598.83,$978.12
27000092,,PLEDGET TEFLON ENV/3/8X16X1/16 L705,0270,$8.71,$4.36,$4.80,$7.84
27000092,,FLEX SUCTION HANDLE K61V,0270,$4.90,$2.45,$2.70,$4.41
27000092,,BLANKET WRAP/KNEE T6110,0270,$89.69,$44.85,$49.42,$80.72
27000092,,TWIST IN CANNULA 8.25MM D. X 7CM SINGLE USE,0270,$286.00,$143.00,$157.59,$257.40
27000092,,SUTURE 4-0 PROLENE FS-2 8682H (DONOT USE),0270,$197.96,$98.98,$109.08,$178.16
27000092,,SHEET ARTHROSCOPY 9414,0270,$141.45,$70.73,$77.94,$127.31
27000092,,"SUTURE ETHILON 3-0 PS-2 MONO 18"" 1669H",0270,$31.15,$15.58,$17.16,$28.04
27000092,,SUTURE 1 36IN COATED VICRYL CT-1 J947H,0270,$18.70,$9.35,$10.30,$16.83
27000092,,DRAIN FULL FLUTED 10MM FLAT 2207,0270,$686.46,$343.23,$378.24,$617.81
27000092,,LOOP VASCULAR 16 GAUGE RETRACT A TAPE 1012,0270,$80.77,$40.39,$44.50,$72.69
27000092,,RETRACTOR DISP SCOTT,0270,$653.80,$326.90,$360.24,$588.42
27000092,,BARRIER ADHESION SEPRAFILM 430102,0270,"$3,077.36","$1,538.68","$1,695.63","$2,769.62"
27000092,,DRILL BIT 1.0 4MM 316.446,0270,"$2,584.30","$1,292.15","$1,423.95","$2,325.87"
27000092,,"SUTURE ENDOLOOP 18"" 45CM EZ10G",0270,$401.46,$200.73,$221.20,$361.31
27000092,,SUTURE 0 VICRYL CT NEEDLE J270H,0270,$18.10,$9.05,$9.97,$16.29
27000092,,TACKER STAT  OMS-TTSS,0270,"$2,013.55","$1,006.78","$1,109.47","$1,812.20"
27000092,,ACCESSORY KIT 72401850,0270,"$5,709.25","$2,854.63","$3,145.80","$5,138.33"
27000092,,BLADE 3.5MM 18-83504,0270,"$2,110.41","$1,055.21","$1,162.84","$1,899.37"
27000092,,BLADE 4.0MM RAD 40 CURVED 18-84006,0270,"$2,956.10","$1,478.05","$1,628.81","$2,660.49"
27000092,,BUR LONG 2MM 5300-20-505,0270,$463.78,$231.89,$255.54,$417.40
27000092,,ALUMI-HAND LARGE 100-760-000,0270,$294.58,$147.29,$162.31,$265.12
27000092,,CATHETER 120807F ARTERIAL EMBOLECTOMY 7F,0270,$693.72,$346.86,$382.24,$624.35
27000092,,SUTURE 2/0 8-18 NUROLON BRAIDED C512D,0270,"$1,426.45",$713.23,$785.97,"$1,283.81"
27000092,,CATHETER THORACIC RT ANGLE 32FR 8132,0270,$69.89,$34.95,$38.51,$62.90
27000092,,CATHETER THORACIC RT ANGLE 36FR 8136,0270,$78.78,$39.39,$43.41,$70.90
27000092,,DRAPE 3 IN 1 UROLOGY 1-0425 (LINGEMAN),0270,$668.54,$334.27,$368.37,$601.69
27000092,,RACK JURGAN PIN BALL REFILL .045,0270,$446.16,$223.08,$245.83,$401.54
27000092,,"SUTURE 5/0 PROLENE 24"" MONO PROLENE D/A C",0270,$182.50,$91.25,$100.56,$164.25
27000092,,"SUTURE CHR GUT 0BP-1 27"" 47T",0270,$117.76,$58.88,$64.89,$105.98
27000092,,TUBING IRRIGATION BIPOLAR MALIS INTERGRATED,0270,$516.06,$258.03,$284.35,$464.45
27000092,,PROBE NIM 9450020,0270,"$9,438.00","$4,719.00","$5,200.34","$8,494.20"
27000092,,SUTURE MONOCRYL 5-0 PS2 NEEDLE Y495GX,0270,$67.04,$33.52,$36.94,$60.34
27000092,,ELECTRODE FLAT INSULATOR EXT 138104,0270,$15.17,$7.59,$8.36,$13.65
27000092,,VESSELOOPS MINI RED  # 10-00-75,0270,$27.46,$13.73,$15.13,$24.71
27000092,,"DISPO LEG HOLDER PADS 3 1/2X1 3/8X38"" NON-STER",0270,$557.34,$278.67,$307.09,$501.61
27000092,,SUTURE 5/0 PROLENE BV-1 NEEDLE  D5955,0270,$282.96,$141.48,$155.91,$254.66
27000092,,LINEAR CUTTER ENDO PROXI TLC10,0270,"$1,913.26",$956.63,"$1,054.21","$1,721.93"
27000092,,RELOAD ENDO PROXI CUTTER TCR10,0270,"$1,006.73",$503.37,$554.71,$906.06
27000092,,CATHETER PASSER 8591-38,0270,"$1,121.12",$560.56,$617.74,"$1,009.01"
27000092,,"SUTURE MONOCRYL 4 0 27"" UNDYED PS2 Y426H",0270,$67.83,$33.92,$37.37,$61.05
27000092,,BOOTIE YELLOW STD SIZE VASCULAR VB-1115,0270,$21.74,$10.87,$11.98,$19.57
27000092,,RELOAD ENDO PROXI THICK TISSUE TRT10,0270,"$1,006.73",$503.37,$554.71,$906.06
27000092,,ENDOPATH RELOAD 45MM WHT TR45W,0270,"$1,389.10",$694.55,$765.39,"$1,250.19"
27000092,,ENDOPATH RELOAD 6 ROW,0270,"$1,389.10",$694.55,$765.39,"$1,250.19"
27000092,,ENDOPATH RELOAD 45MM GRN TR45G,0270,"$1,341.19",$670.60,$739.00,"$1,207.07"
27000092,,STER WATER IRRIG USP 2000ML BAG 2B7116,0270,$53.08,$26.54,$29.25,$47.77
27000092,,SET 4 LEAD TUR IRRIG. 15239-01,0270,$161.99,$81.00,$89.26,$145.79
27000092,,BASKET GRASP IT 3.2 X 90 320-402,0270,"$2,315.91","$1,157.96","$1,276.07","$2,084.32"
27000092,,THORACOPORT 11.5MM TROCAR W/O SLEEVE 179303,0270,$608.61,$304.31,$335.34,$547.75
27000092,,"PATIENT CARE KIT RWF W/7"" PILLOW",0270,$306.11,$153.06,$168.67,$275.50
27000092,,FORCEP INSULATED BIPOLAR W/1.5MM TIP,0270,$515.94,$257.97,$284.28,$464.35
27000092,,SUTURE ETHIBOND # 5,0270,$181.69,$90.85,$100.11,$163.52
27000092,,BLADE INCISOR 4.5 EP-1 7205313,0270,$572.00,$286.00,$315.17,$514.80
27000092,,BLADE FULL RADIUS 4.5MM 7205306,0270,$572.00,$286.00,$315.17,$514.80
27000092,,PINS DRILL  11-4968,0270,$800.80,$400.40,$441.24,$720.72
27000092,,BLADE ACKOMIONIZER 5.5  7205327,0270,$572.00,$286.00,$315.17,$514.80
27000092,,ETHIBOND BRAIDED C 2/0 30 IN X411H,0270,$19.30,$9.65,$10.63,$17.37
27000092,,TUBING HYSTEROFLATOR W/FILTER,0270,$445.02,$222.51,$245.21,$400.52
27000092,,BSDN-18-7.0 NEEDLE DISPO,0270,$45.99,$23.00,$25.34,$41.39
27000092,,DRILL BIT 145MM/120MM QC 310.31,0270,$763.51,$381.76,$420.69,$687.16
27000092,,CTU14.0-30-ST VINYL CONN. TUBE,0270,$165.19,$82.60,$91.02,$148.67
27000092,,"SUTURE PROLENE 5-0 PS-2 18"" 8686G",0270,$53.55,$26.78,$29.51,$48.20
27000092,,PINS MAYFIELD ADULT DISP. PLASTIC BASE,0270,$196.07,$98.04,$108.03,$176.46
27000092,,STAPLER CIRCULAR ENDO 33MM ECS33A,0270,"$3,255.02","$1,627.51","$1,793.52","$2,929.52"
27000092,,STAPLER CIRCULAR ENDO 29MM ECS29A,0270,"$3,255.02","$1,627.51","$1,793.52","$2,929.52"
27000092,,STAPLER ENDOSCOPIC CIRCULAR 25MM ECS25,0270,"$3,255.02","$1,627.51","$1,793.52","$2,929.52"
27000092,,ELECTRODE PROBE PLUS II HOOK 5MM SHAFT,0270,$275.21,$137.61,$151.64,$247.69
27000092,,CATHETER VENTRICULAR RESERVOIR 44111,0270,"$5,479.76","$2,739.88","$3,019.35","$4,931.78"
27000092,,STENT PERCUFLEX PLUS 6 X 24  175-562,0270,"$1,232.43",$616.22,$679.07,"$1,109.19"
27000092,,SYRINGE INSULIN SLIP TIP 1ML U100  329650,0270,$0.60,$0.30,$0.33,$0.54
27000092,,"BLADE STEALTHER BOVIE 6""",0270,$56.02,$28.01,$30.87,$50.42
27000092,,BLADE SAW STERNUM 298-97-101,0270,$280.28,$140.14,$154.43,$252.25
27000092,,BLADE URETHROTOME KNIFE,0270,"$2,328.90","$1,164.45","$1,283.22","$2,096.01"
27000092,,BLADE URETHROTOME KNIFE ROUND,0270,"$2,191.90","$1,095.95","$1,207.74","$1,972.71"
27000092,,ELECTRODE BALL 24FR.,0270,"$1,547.76",$773.88,$852.82,"$1,392.98"
27000092,,ELECTRODE POINT 24 FR.,0270,"$1,638.49",$819.25,$902.81,"$1,474.64"
