Charge Code/Package,Gross Charges,Charge Description,Patient Type,Rev Code,Discounted Cash Price,De-Identified Minimum,De-Identified Maximum
APR-DRG 519-1,26479.21,UTERINE AND ADNEXA PROCEDURES FOR LEIOMYOMA,IP,,17211.49,9727.22,11849.53
APR-DRG 519-2,43331.85,UTERINE AND ADNEXA PROCEDURES FOR LEIOMYOMA,IP,,28165.7,8754.26,10664.28
APR-DRG 519-3,205878.81,UTERINE AND ADNEXA PROCEDURES FOR LEIOMYOMA,IP,,133821.23,6939.3,8453.34
APR-DRG 519-4,596212,UTERINE AND ADNEXA PROCEDURES FOR LEIOMYOMA,IP,,387537.8,6452.63,7860.48
APR-DRG 530-1,155426.05,FEMALE REPRODUCTIVE SYSTEM MALIGNANCY,IP,,101026.93,3464.77,4220.72
APR-DRG 530-2,13806.2,FEMALE REPRODUCTIVE SYSTEM MALIGNANCY,IP,,8974.03,3879.89,4726.41
APR-DRG 530-3,28697.06,FEMALE REPRODUCTIVE SYSTEM MALIGNANCY,IP,,18653.09,3770.34,4592.96
APR-DRG 530-4,178320.36,FEMALE REPRODUCTIVE SYSTEM MALIGNANCY,IP,,115908.23,3913.45,4767.29
APR-DRG 531-1,4040.15,FEMALE REPRODUCTIVE SYSTEM INFECTIONS,IP,,2626.1,4135.63,5037.95
APR-DRG 531-2,12938.55,FEMALE REPRODUCTIVE SYSTEM INFECTIONS,IP,,8410.06,4064.46,4951.25
APR-DRG 531-3,12508.36,FEMALE REPRODUCTIVE SYSTEM INFECTIONS,IP,,8130.43,3803.9,4633.84
APR-DRG 531-4,89396.21,FEMALE REPRODUCTIVE SYSTEM INFECTIONS,IP,,58107.54,3840.7,4678.67
APR-DRG 532-1,24005.28,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS,IP,,15603.43,5352.92,6520.84
APR-DRG 532-2,13309.56,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS,IP,,8651.21,4886.64,5952.81
APR-DRG 532-3,19810.1,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS,IP,,12876.57,4436.09,5403.96
APR-DRG 532-4,41839,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS,IP,,27195.35,4271.94,5204
APR-DRG 539-1,14280.09,CESAREAN SECTION WITH STERILIZATION,IP,,9282.06,14278.91,14278.91
APR-DRG 539-2,36536.3,CESAREAN SECTION WITH STERILIZATION,IP,,23748.6,36535.12,36535.12
APR-DRG 539-3,82711.54,CESAREAN SECTION WITH STERILIZATION,IP,,53762.5,82710.36,82710.36
APR-DRG 539-4,83104,CESAREAN SECTION WITH STERILIZATION,IP,,54017.6,83102.82,83102.82
APR-DRG 540-1,14119.61,CESAREAN SECTION WITHOUT STERILIZATION,IP,,9177.75,4595.14,5597.72
APR-DRG 540-2,45326.8,CESAREAN SECTION WITHOUT STERILIZATION,IP,,29462.42,4265.32,5195.93
APR-DRG 540-3,25181.31,CESAREAN SECTION WITHOUT STERILIZATION,IP,,16367.85,3579.63,4360.64
APR-DRG 540-4,151393.56,CESAREAN SECTION WITHOUT STERILIZATION,IP,,98405.81,5468.29,6661.38
APR-DRG 541-1,19114.87,VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C,IP,,12424.67,13676.29,16660.21
APR-DRG 541-2,19052.35,VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C,IP,,12384.03,14762.52,17983.44
APR-DRG 541-3,111510.09,VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C,IP,,72481.56,21044.19,25635.65
APR-DRG 541-4,27565,VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C,IP,,17917.25,57142.51,69609.96
APR-DRG 542-1,23058.65,VAGINAL DELIVERY WITH O.R. PROCEDURE EXCEPT STERILIZATION AND/OR D&C,IP,,14988.12,4156.95,5063.92
APR-DRG 542-2,30253.25,VAGINAL DELIVERY WITH O.R. PROCEDURE EXCEPT STERILIZATION AND/OR D&C,IP,,19664.61,3815.01,4647.37
APR-DRG 542-3,16326.4,VAGINAL DELIVERY WITH O.R. PROCEDURE EXCEPT STERILIZATION AND/OR D&C,IP,,10612.16,3386.65,4125.56
APR-DRG 542-4,31369.75,VAGINAL DELIVERY WITH O.R. PROCEDURE EXCEPT STERILIZATION AND/OR D&C,IP,,20390.34,8848.4,10778.95
APR-DRG 543-1,20549.42,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",IP,,13357.12,20548.24,20548.24
APR-DRG 543-2,65598,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",IP,,42638.7,65596.82,65596.82
APR-DRG 543-3,50804.1,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",IP,,33022.67,50802.92,50802.92
APR-DRG 543-4,134819.74,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",IP,,87632.83,134818.56,134818.56
APR-DRG 544-1,16943.39,"D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY FOR OBSTETRIC DIAGNOSES",IP,,11013.2,8132.67,9907.07
APR-DRG 544-2,31763.08,"D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY FOR OBSTETRIC DIAGNOSES",IP,,20646,7129.34,8684.83
APR-DRG 544-3,46435.02,"D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY FOR OBSTETRIC DIAGNOSES",IP,,30182.76,5849.38,7125.61
APR-DRG 544-4,105340.25,"D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY FOR OBSTETRIC DIAGNOSES",IP,,68471.16,6655.67,8107.81
APR-DRG 545-1,25939.45,ECTOPIC PREGNANCY PROCEDURE,IP,,16860.64,10354.36,12613.5
APR-DRG 545-2,16036.35,ECTOPIC PREGNANCY PROCEDURE,IP,,10423.63,10365.22,12626.73
APR-DRG 545-3,30957.6,ECTOPIC PREGNANCY PROCEDURE,IP,,20122.44,9627.91,11728.55
APR-DRG 545-4,166467.5,ECTOPIC PREGNANCY PROCEDURE,IP,,108203.88,8414.03,10249.82
APR-DRG 546-1,19509.53,OTHER O.R. PROC FOR OBSTETRIC DIAGNOSES EXCEPT DELIVERY DIAGNOSES,IP,,12681.19,4267.02,5198.01
APR-DRG 546-2,65582.71,OTHER O.R. PROC FOR OBSTETRIC DIAGNOSES EXCEPT DELIVERY DIAGNOSES,IP,,42628.76,3849.08,4688.88
APR-DRG 546-3,15295.28,OTHER O.R. PROC FOR OBSTETRIC DIAGNOSES EXCEPT DELIVERY DIAGNOSES,IP,,9941.93,4278.81,5212.37
APR-DRG 546-4,56892.34,OTHER O.R. PROC FOR OBSTETRIC DIAGNOSES EXCEPT DELIVERY DIAGNOSES,IP,,36980.02,7289.63,8880.1
APR-DRG 547-1,23933.9,ANTEPARTUM WITH O.R. PROCEDURE,IP,,15557.04,23932.72,23932.72
APR-DRG 547-2,88736.82,ANTEPARTUM WITH O.R. PROCEDURE,IP,,57678.93,88735.64,88735.64
APR-DRG 547-3,62058.18,ANTEPARTUM WITH O.R. PROCEDURE,IP,,40337.82,62057,62057
APR-DRG 547-4,147715.39,ANTEPARTUM WITH O.R. PROCEDURE,IP,,96015,147714.21,147714.21
APR-DRG 548-1,4399.5,POSTPARTUM AND POST ABORTION DIAGNOSIS WITH O.R. PROCEDURE,IP,,2859.68,4398.32,4398.32
APR-DRG 548-2,13132,POSTPARTUM AND POST ABORTION DIAGNOSIS WITH O.R. PROCEDURE,IP,,8535.8,13130.82,13130.82
APR-DRG 548-3,210190.1,POSTPARTUM AND POST ABORTION DIAGNOSIS WITH O.R. PROCEDURE,IP,,136623.57,210188.92,210188.92
APR-DRG 548-4,782555.58,POSTPARTUM AND POST ABORTION DIAGNOSIS WITH O.R. PROCEDURE,IP,,508661.13,782554.4,782554.4
APR-DRG 560-1,10644,VAGINAL DELIVERY,IP,,6918.6,8036.16,9789.5
APR-DRG 560-2,29655.38,VAGINAL DELIVERY,IP,,19276,9367.82,11411.71
APR-DRG 560-3,18006.25,VAGINAL DELIVERY,IP,,11704.06,13119.81,15982.32
APR-DRG 560-4,45312.92,VAGINAL DELIVERY,IP,,29453.4,36598.91,44584.12
APR-DRG 561-1,17168.24,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT PROCEDURE,IP,,11159.36,2890.72,3521.42
APR-DRG 561-2,12527.95,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT PROCEDURE,IP,,8143.17,3679.92,4482.81
APR-DRG 561-3,24599.6,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT PROCEDURE,IP,,15989.74,3753.89,4572.93
APR-DRG 561-4,142303.06,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT PROCEDURE,IP,,92496.99,5515.64,6719.05
APR-DRG 563-1,18021.45,PRETERM LABOR,IP,,11713.94,2420.66,2948.81
APR-DRG 563-2,21362.4,PRETERM LABOR,IP,,13885.56,2092.81,2549.43
APR-DRG 563-3,8863.35,PRETERM LABOR,IP,,5761.18,1679.24,2045.61
APR-DRG 563-4,42158.5,PRETERM LABOR,IP,,27403.03,3257.27,3967.95
APR-DRG 564-1,17544.2,"ABORTION WITHOUT D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",IP,,11403.73,5071.4,6177.89
APR-DRG 564-2,11830.81,"ABORTION WITHOUT D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",IP,,7690.03,4919.78,5993.18
APR-DRG 564-3,22703.7,"ABORTION WITHOUT D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",IP,,14757.41,4299.51,5237.59
APR-DRG 564-4,29055.07,"ABORTION WITHOUT D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",IP,,18885.8,5009.08,6101.97
APR-DRG 565-1,3724.35,FALSE LABOR,IP,,2420.83,3025.41,3685.49
APR-DRG 565-2,13343.9,FALSE LABOR,IP,,8673.54,4327.91,5272.18
APR-DRG 565-3,68519.7,FALSE LABOR,IP,,44537.81,6529.53,7954.16
APR-DRG 566-1,6215.05,ANTEPARTUM WITHOUT O.R. PROCEDURE,IP,,4039.78,2799.14,3409.86
APR-DRG 566-2,19798.2,ANTEPARTUM WITHOUT O.R. PROCEDURE,IP,,12868.83,2687.93,3274.38
APR-DRG 566-3,164036.6,ANTEPARTUM WITHOUT O.R. PROCEDURE,IP,,106623.79,2139.69,2606.53
APR-DRG 566-4,100930,ANTEPARTUM WITHOUT O.R. PROCEDURE,IP,,65604.5,4244.94,5171.11
APR-DRG 580-1,15349.1,"NEONATE, TRANSFERRED < 5 DAYS OLD, NOT BORN HERE",IP,,9976.92,4045.01,4927.56
APR-DRG 580-2,19592,"NEONATE, TRANSFERRED < 5 DAYS OLD, NOT BORN HERE",IP,,12734.8,4873.76,5937.12
APR-DRG 580-3,43785.93,"NEONATE, TRANSFERRED < 5 DAYS OLD, NOT BORN HERE",IP,,28460.85,6689.3,8148.78
APR-DRG 580-4,35196.7,"NEONATE, TRANSFERRED < 5 DAYS OLD, NOT BORN HERE",IP,,22877.86,12534.61,15269.44
APR-DRG 581-1,2898.05,"NEONATE, TRANSFERRED < 5 DAYS OLD, BORN HERE",IP,,1883.73,1907.1,2323.19
APR-DRG 581-2,2176,"NEONATE, TRANSFERRED < 5 DAYS OLD, BORN HERE",IP,,1414.4,2780.42,3387.06
APR-DRG 581-3,6141.2,"NEONATE, TRANSFERRED < 5 DAYS OLD, BORN HERE",IP,,3991.78,4555.37,5549.27
APR-DRG 581-4,2176,"NEONATE, TRANSFERRED < 5 DAYS OLD, BORN HERE",IP,,1414.4,7876.2,9594.65
APR-DRG 583-1,1469746.64,NEONATE WITH ECMO,IP,,955335.32,11708.82,14263.48
APR-DRG 583-2,753940.6,NEONATE WITH ECMO,IP,,490061.39,16639.99,20270.54
APR-DRG 583-3,2908124.19,NEONATE WITH ECMO,IP,,1890280.72,13677.49,16661.67
APR-DRG 583-4,25096524.28,NEONATE WITH ECMO,IP,,16312740.78,11978.33,14591.78
APR-DRG 588-2,926362.89,NEONATE BIRTH WEIGHT < 1500 GRAMS WITH MAJOR PROCEDURE,IP,,602135.88,3447.85,4200.1
APR-DRG 588-3,1165605.86,NEONATE BIRTH WEIGHT < 1500 GRAMS WITH MAJOR PROCEDURE,IP,,757643.81,4501.69,5483.88
APR-DRG 588-4,1203010.6,NEONATE BIRTH WEIGHT < 1500 GRAMS WITH MAJOR PROCEDURE,IP,,781956.89,5158.14,6283.55
APR-DRG 589-1,207541,"NEONATE BIRTH WEIGHT < 500 GRAMS, OR BIRTH WEIGHT 500-999 GRAMS AND GESTATIONAL AGE <24 WEEKS, OR BIRTH WEIGHT 500-749 GRAMS WITH MAJOR ANOMALY OR WITHOUT LIFE SUSTAINING INTERVENTION",IP,,134901.65,4802.16,5849.9
APR-DRG 589-2,33354,"NEONATE BIRTH WEIGHT < 500 GRAMS, OR BIRTH WEIGHT 500-999 GRAMS AND GESTATIONAL AGE <24 WEEKS, OR BIRTH WEIGHT 500-749 GRAMS WITH MAJOR ANOMALY OR WITHOUT LIFE SUSTAINING INTERVENTION",IP,,21680.1,5059.19,6163.01
APR-DRG 589-3,2588272.66,"NEONATE BIRTH WEIGHT < 500 GRAMS, OR BIRTH WEIGHT 500-999 GRAMS AND GESTATIONAL AGE <24 WEEKS, OR BIRTH WEIGHT 500-749 GRAMS WITH MAJOR ANOMALY OR WITHOUT LIFE SUSTAINING INTERVENTION",IP,,1682377.23,7638.23,9304.76
APR-DRG 589-4,6732,"NEONATE BIRTH WEIGHT < 500 GRAMS, OR BIRTH WEIGHT 500-999 GRAMS AND GESTATIONAL AGE <24 WEEKS, OR BIRTH WEIGHT 500-749 GRAMS WITH MAJOR ANOMALY OR WITHOUT LIFE SUSTAINING INTERVENTION",IP,,4375.8,4068.04,4955.61
APR-DRG 591-1,1815,NEONATE BIRTH WEIGHT 500-749 GRAMS WITHOUT MAJOR PROCEDURE,IP,,1179.75,1812.74,2208.25
APR-DRG 591-2,588987.01,NEONATE BIRTH WEIGHT 500-749 GRAMS WITHOUT MAJOR PROCEDURE,IP,,382841.56,3646.51,4442.11
APR-DRG 591-3,1675014.64,NEONATE BIRTH WEIGHT 500-749 GRAMS WITHOUT MAJOR PROCEDURE,IP,,1088759.52,4238.87,5163.71
APR-DRG 591-4,1500105,NEONATE BIRTH WEIGHT 500-749 GRAMS WITHOUT MAJOR PROCEDURE,IP,,975068.25,4451.75,5423.04
APR-DRG 593-1,1908,NEONATE BIRTH WEIGHT 750-999 GRAMS WITHOUT MAJOR PROCEDURE,IP,,1240.2,1904.33,2319.82
APR-DRG 593-2,403301,NEONATE BIRTH WEIGHT 750-999 GRAMS WITHOUT MAJOR PROCEDURE,IP,,262145.65,2600.51,3167.9
APR-DRG 593-3,752808,NEONATE BIRTH WEIGHT 750-999 GRAMS WITHOUT MAJOR PROCEDURE,IP,,489325.2,3372.57,4108.41
APR-DRG 593-4,990884,NEONATE BIRTH WEIGHT 750-999 GRAMS WITHOUT MAJOR PROCEDURE,IP,,644074.6,4165.88,5074.8
APR-DRG 602-1,385006,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,IP,,250253.9,2865.57,3490.8
APR-DRG 602-2,713583,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,IP,,463828.95,3240.03,3946.94
APR-DRG 602-3,850361,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,IP,,552734.65,3541.55,4314.25
APR-DRG 602-4,861472,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,IP,,559956.8,4035.26,4915.67
APR-DRG 603-1,38202.44,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,IP,,24831.59,1873.44,2282.19
APR-DRG 603-2,591272.21,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,IP,,384326.94,2854.64,3477.46
APR-DRG 603-3,463918.66,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,IP,,301547.13,3290.24,4008.11
APR-DRG 603-4,693353.3,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,IP,,450679.65,3186.13,3881.28
APR-DRG 607-1,70508.69,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,IP,,45830.65,2663.75,3244.93
APR-DRG 607-2,480104,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,IP,,312067.6,3221.4,3924.26
APR-DRG 607-3,715283,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,IP,,464933.95,3463.34,4218.99
APR-DRG 607-4,1365907.92,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,IP,,887840.15,3896.89,4747.13
APR-DRG 608-1,495276,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,IP,,321929.4,2611.84,3181.7
APR-DRG 608-2,303433,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,IP,,197231.45,2915.97,3552.19
APR-DRG 608-3,754926.86,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,IP,,490702.46,3327.91,4054
APR-DRG 608-4,356791,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,IP,,231914.15,3325.78,4051.4
APR-DRG 609-1,55130.2,NEONATE BIRTH WEIGHT 1500-2499 GRAMS WITH MAJOR PROCEDURE,IP,,35834.63,3434.23,4183.52
APR-DRG 609-2,97811.25,NEONATE BIRTH WEIGHT 1500-2499 GRAMS WITH MAJOR PROCEDURE,IP,,63577.31,4245.49,5171.78
APR-DRG 609-3,269569.61,NEONATE BIRTH WEIGHT 1500-2499 GRAMS WITH MAJOR PROCEDURE,IP,,175220.25,4192.85,5107.65
APR-DRG 609-4,1232236.05,NEONATE BIRTH WEIGHT 1500-2499 GRAMS WITH MAJOR PROCEDURE,IP,,800953.43,4619.45,5627.33
APR-DRG 611-1,307680,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH MAJOR ANOMALY,IP,,199992,2178.35,2653.62
APR-DRG 611-2,2178.7,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH MAJOR ANOMALY,IP,,1416.16,2878.3,3506.29
APR-DRG 611-3,203.4,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH MAJOR ANOMALY,IP,,132.21,3145.64,3831.96
APR-DRG 611-4,1467012.67,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH MAJOR ANOMALY,IP,,953558.24,3525.14,4294.27
APR-DRG 612-1,335158,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,217852.7,3026.01,3686.23
APR-DRG 612-2,351791,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,228664.15,3206.53,3906.13
APR-DRG 612-3,757447,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,492340.55,3500.56,4264.33
APR-DRG 612-4,625748.92,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,406736.8,3948.41,4809.88
APR-DRG 613-1,457090.57,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,IP,,297108.87,2802.06,3413.43
APR-DRG 613-2,53762.96,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,IP,,34945.92,3026.84,3687.24
APR-DRG 613-3,251767,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,IP,,163648.55,3201.55,3900.07
APR-DRG 613-4,444333.02,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,IP,,288816.46,3553.51,4328.82
APR-DRG 614-1,8284.3,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH OR WITHOUT OTHER SIGNIFICANT CONDITION,IP,,5384.8,1997.65,2433.5
APR-DRG 614-2,65283.85,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH OR WITHOUT OTHER SIGNIFICANT CONDITION,IP,,42434.5,2753.97,3354.84
APR-DRG 614-3,521161,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH OR WITHOUT OTHER SIGNIFICANT CONDITION,IP,,338754.65,3100.55,3777.02
APR-DRG 614-4,4296.3,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH OR WITHOUT OTHER SIGNIFICANT CONDITION,IP,,2792.6,3390.58,4130.35
APR-DRG 621-1,7422,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH MAJOR ANOMALY,IP,,4824.3,1799.89,2192.59
APR-DRG 621-2,1160,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH MAJOR ANOMALY,IP,,754,2673.05,3256.26
APR-DRG 621-3,275.45,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH MAJOR ANOMALY,IP,,179.04,3111.03,3789.8
APR-DRG 621-4,1331706.75,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH MAJOR ANOMALY,IP,,865609.39,3830.56,4666.32
APR-DRG 622-1,218983,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,142338.95,2967.52,3614.98
APR-DRG 622-2,14813.15,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,9628.55,3356.48,4088.8
APR-DRG 622-3,16275.8,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,10579.27,3653.18,4450.23
APR-DRG 622-4,769040.26,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,499876.17,5019.82,6115.06
APR-DRG 623-1,150522,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,IP,,97839.3,2609.48,3178.81
APR-DRG 623-2,15079.65,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,IP,,9801.77,2917.96,3554.61
APR-DRG 623-3,326803,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,IP,,212421.95,3256.42,3966.9
APR-DRG 623-4,153363,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,IP,,99685.95,3455.23,4209.09
APR-DRG 625-1,48751.35,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH OTHER SIGNIFICANT CONDITION,IP,,31688.38,2406.75,2931.86
APR-DRG 625-2,1861.3,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH OTHER SIGNIFICANT CONDITION,IP,,1209.85,2792.23,3401.44
APR-DRG 625-3,188983,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH OTHER SIGNIFICANT CONDITION,IP,,122838.95,2940.92,3582.58
APR-DRG 626-1,3890.1,"NEONATE BIRTH WEIGHT 2000-2499 GRAMS, NORMAL NEWBORN OR NEONATE WITH OTHER PROBLEM",IP,,2528.57,1202.87,1465.32
APR-DRG 626-2,6125.4,"NEONATE BIRTH WEIGHT 2000-2499 GRAMS, NORMAL NEWBORN OR NEONATE WITH OTHER PROBLEM",IP,,3981.51,1375.08,1675.09
APR-DRG 626-3,6429.4,"NEONATE BIRTH WEIGHT 2000-2499 GRAMS, NORMAL NEWBORN OR NEONATE WITH OTHER PROBLEM",IP,,4179.11,2157.26,2627.94
APR-DRG 630-1,619098.3,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH MAJOR CARDIOVASCULAR PROCEDURE,IP,,402413.9,10233.69,12466.5
APR-DRG 630-2,151034.08,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH MAJOR CARDIOVASCULAR PROCEDURE,IP,,98172.15,8501.28,10356.1
APR-DRG 630-3,336744.3,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH MAJOR CARDIOVASCULAR PROCEDURE,IP,,218883.8,8768.47,10681.59
APR-DRG 630-4,356448.67,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH MAJOR CARDIOVASCULAR PROCEDURE,IP,,231691.64,6961.6,8480.49
APR-DRG 631-1,51416.76,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH OTHER MAJOR PROCEDURE,IP,,33420.89,6665.99,8120.39
APR-DRG 631-2,226378.4,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH OTHER MAJOR PROCEDURE,IP,,147145.96,4593.25,5595.41
APR-DRG 631-3,120175.8,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH OTHER MAJOR PROCEDURE,IP,,78114.27,3994.65,4866.21
APR-DRG 631-4,404587.75,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH OTHER MAJOR PROCEDURE,IP,,262982.04,4578.86,5577.89
APR-DRG 633-1,15593.5,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH MAJOR ANOMALY,IP,,10135.78,1612.67,1964.52
APR-DRG 633-2,5529.2,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH MAJOR ANOMALY,IP,,3593.98,2164.27,2636.47
APR-DRG 633-3,3650.5,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH MAJOR ANOMALY,IP,,2372.83,2753.32,3354.05
APR-DRG 633-4,179679,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH MAJOR ANOMALY,IP,,116791.35,4052.83,4937.08
APR-DRG 634-1,5676.5,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,3689.73,2547.38,3103.17
APR-DRG 634-2,5197.3,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,IP,,3378.25,3064.32,3732.9
